Name,Review,Rating,Sentiment Score
Superstition Berry White,"Berry white tasting. Bottle 1. Thanks to svartvit for organisizing. Clear deep dark red. Massive tooth crushing sweet raspberries and honey, some suggestion of blackcurrant, blackberries. Super sweet to a point it turns sour around the edges, after which some toasted marshmallow crust and raspberry meringue shows it’s face, to be washed away again in dens fruity sweetness. In the deeper earthy notes I get some of that roasted paprika aroma I often get in red fruited meads. In the meantime the elamel of my teeth screams in horror. Very nice, but a bit too screamy sweet.",4.3,0.8921
Superstition Berry White,"Bottle shared at Berry White tasting. Clear deep dark red with no head. Massive cassis jam, dry raspberries, soft vanilla, honey, black currants, blackberries. Very fruity, with a light vanilla pastry note, a bit of honey, dry berry skins. Quite sweet and light sour and bitter. Thick full bodied. Very good!",4.4,0.7768
Superstition Berry White,"Rami Rami is drinking a Berry White by Superstition Meadery at Mikkeller Bar Warsaw

Pyszka, bardzo czarnoporzeczkowy, malinowy... jakie tam owocki sa ciekawe. Acz malo wazne, bo pyszka duza, z plusikiem gwiazdki. Slodziak na maksa. Ma lekka kwasnosc. Ma lekka tanicznosc. Ma lekka kwiatowosc",4.4,-0.0258
Superstition Berry White,"Bottle shared at Levi's tasting on June 1, 2019. Thanks Tom! This was amazing! Rich purple pour. Thick and jammy. Sweet, smooth, chocolate, berries.",4.8,0.9458
Superstition Berry White,"Bottle shared by Tom, thanks! Pours a clear deep purple with no head whatsoever. Aroma is full of juicy berry supported by a great sweet honey. Flavor has jammy berry with sweet honey and sweet berry supporting.",4.5,0.9729
Superstition Berry White,"Fantastic. Thick and heavy. Lots of berry flavor, sweet, a little honey. Full palate.",4.8,0.765
Superstition Berry White,"Bottle poure at Mikkeller Tokyo. crimson red color.
smell-berries, jam, light vanilla 
taste-berries, vanilla, light tartness 
medium body",4.2,0.0
Superstition Berry White,Aroma of soft vanilla on tart raspberries with some port wine and honey notes. Taste in the same vicinity on jammy raspberry mostly with honey and vanilla notes. Sharp pungent fruit and a creamy texture.,4.4,0.0
Superstition Berry White,"Bottle pour at Bottlecraft. Purple color, no head. Sweet taste with berries, white chocolate, honey, cherry and sugar. Sweet finish with berries, cherry, white chocolate, sugar and honey. Exquisite mead.",4.2,-0.1729
Superstition Berry White,"Aroma of wite chocolate, fruit notes(raspberry and faint strawberry) . Taste of white milk chocolate, syrupy, fruity, tart and slightly bitter on the finish. really well balanced.",4.5,-0.0294
Superstition Berry White,"Bottled at Omnipollos Hatt, Stockholm.  Deep burgundy colour. Intense aroma of balsamic raspberry, notes of vanilla. Very sweet with full body and rounded mouthfeel. Raspberries, oaky vanilla and white chocolate. Raspberry tartness balance the immense sweetness, at least to some extent. An intense and mostly pleasant taste assault. Even though it comes across partially like raspberry lemonade concentrate I can understand the high scores.",3.3,0.8439
Superstition Berry White,"Bottle @ Mikkeller Aarhus. Deep red with no head. Aroma is honey, berries, vanilla, oak, rich, raspberries and a little perfume. Flavour is honey, sweet, oak, vanilla, raspberries, little citric, rich, complex, fruit peel and warming.",4.7,0.8527
Superstition Berry White,"Pours dark red with no head. Aroma of raspberries, vanilla, honey notes and chocolate. Sweet taste that ends up being slightly more dry. Medium bodied, syrupy to oily texture and flat carbonated. A great Meat. 🌟🌟🌟🌟",4.1,0.7096
Superstition Berry White,"Garnet color, almost clear. Aroma has intense fruit notes and wax. Taste is sweet, syrupy, fruity, tart and slightly bitter on the finish. Sticky feel, really well balanced.",4.5,0.6697
Superstition Berry White,"Sample Haket 2021-06-05 Göteborg
Very sour evidently from the raspberries, white chocolate, Raspberry hard candy, Old rating 4,0 new 4,3

Bottle at Omnipollo cons 2012-12-07 Göteborg
AR: bourbon vanilla, raspberries, sour sweet
AP: dark bourbon , no head, nice legs
F: sour raspberries, dry, sweet, bourbon vanilla, dry",4.3,0.2658
Superstition Berry White,"9-3-8-4-16

Sample from bottle, courtesy of and @ Mjøderiet. Pours deep, dark chestnut red, without any head. Aroma is dark, earthy notes of raspberries, musty fruit peel and vanilla, as well as notes of wooden barrels. Creamy body, with no carbonation. Flavour is musty raspberries, forest berries, fruit pits and minerals, as well as vanilla and wooden barrels. Dry finish.",4.0,0.5423
Superstition Berry White,"MBCC 2017 Red session. Red body with a tiny white rim. Aroma of vanilla, raspberries, taste of sour berries, funk, honey. Vineous finish. An excellent mead.",4.2,0.5719
Superstition Berry White,"Glass at Røør. Nose is the most raspberry jam ever, gummy bears, floral honey. Palate is the dream marriage of raspberry and honey, strawberry, blackberry, pomgrenade, cherry, bloodorange. Hot and fruity finish. So delicious!!!",4.5,0.8233
Superstition Berry White,"Bottle at Bottlecraft - San Diego. Pours clear purple. Big nose, dense raspberry jam, a little vanilla. Full sweet flavour with lots of jammy berries, still some dryness, mild alcohol, seedy raspberry preserve, cherry, blackberry. Full bodied, lightly chewy. Finishes with more Rich raspberry preserve, some blueberry yoghurt. Sweet and jammy for sure, but it also dries out quickly. Excellent. (May 2018)",4.4,0.9155
Superstition Berry White,"Bottle at Hatten. Deep red wine color. Most tart of the berry forward ones. Raspberries, vanilla and almost some grape character. Great one, but not as complex.",4.2,0.3716
Superstition Berry White,"Bottle - pours purple - nose and taste of sweet raspberry, honey, oak, chocolate - full bodied",4.5,0.4588
Superstition Berry White,"(From bottle @ Omnipollos Hatt, Feb 24/18) Pours deep red wine colour without head. Aroma of jammy, slightly tart raspberry/mixed red berries, even cherry, rich layered honey, smooth white chocolate and vanilla, hints of red wine. Flavour is quite sweet but with a prominent tart edge, raspberry jam, tingling cranberry, sweet honey, touches of white chocolate and vanilla, slight earth, long sweet-tart finish. Full oily body with a hint of alcohol. Lovely, stands out as the most overtly tart of the series and perhaps gives up a little richness for it, but it's still great.",4.4,0.9772
Superstition Berry White,"Pours a very dark bluish red with no head. Aromas of dark red berries, honey, oak, slight burnt notes. Taste is very fruity and intense with marinated fruit, honey, barrel character. Mouthfeel is viscous and thick and oily.",4.2,-0.1621
Superstition Berry White,"Bottle@K&LWine merchants; pours deer eedish hazy pourple. Intenseeaspberries, white+milk chocolate, honey...",4.0,0.0
Superstition Berry White,"27.10.2018, 0,5l bottle sampled @ Mjøderiet during Mjøderiet voluntary party:

02.02.2018, 0,5l bottle sampled @ Apollon:

No head, deep deep reddish color. Aroma is slightly dry concentrated sour-ish fruity, oak, concentrated dark berry syrup, alcohol, minerals, raspberry syrup, dark sugar, grass, honey, tiny hints of white chocolate and bubblegum. Taste is sweet sour-ish fruity, concentrated dark berry syrup, raspberry syrup, oak, dark sugar, minerals, grass, berry skin, alcohol, honey, tiny hints of white chocolate and bubblegum. Concentrated sweet sour-ish fruity mouthfeel. Lovely.",4.5,0.8834
Superstition Berry White,"Bottle. Batch 4. Aroma of raspberry, raspberry seeds, vanilla. Dark red. Taste is raspberry, moderate sweet, slight berry sourness. Oily feel and vanilla raspberry finish.

Batch 5. More vanilla, more jam, nice tartness, maybe some tannins from the seeds.",4.4,0.7251
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"750 mL bottle. Unknown original review date, but sometime before June 26, 2012.
Jet black with a chocolate head. Inky and glass staining as always.

Whiskey is very dominant on the nose. All the flavors of whiskey, chocolate, and peppers come through in one whiff. They blend seamlessly into a great nose.

Tastes of whiskey up front, as the aroma would indicate. It’s a different aroma from Bourbon, which I didn’t quite expect. I thought I wouldn’t be able to discern a Whiskey barrel from a Bourbon barrel in a big beer like this. It’s less intense than a Bourbon barrel and allows the beer to come through. Chocolate and peppers not as well blended as in the aroma. The whiskey flavor is very sharp, especially in the finish.

Very thick. Seems to have retained its body better than Virgin Oak did. Very heavy and tough to drink. A sipper, I suppose.
Wonderful flavors, but it’s so big. The complexities of Hunahpu are a little lost from the barrel, but the barrel does well to accommodate.",4.5,0.9544
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"Bottle during RBWG Grand Tasting. Pours black with small tan head. The aroma is strong whiskey, cocoa, and wood. Thick mouth with nice roasted malts, cocoa, vanilla, coconut, strong whiskey, really nice stuff.",4.1,0.9381
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"Bottle - pours dark black with tan head. Whiskey, oak, chocolate, cinnamon and slight spice in the nose. The taste is chocolate with slight cinnamon, oak and whiskey",4.1,0.0
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"Black of color with a brown head. An aroma of vanilla, spice, dark chocolate, liqurice and coconut. A flavor of vanilla, spice, chili, dark chocolate, weak coffee and an oily texture.",4.3,-0.4404
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"Bottle, lots of thanks to BoBoChamp for giving me the opportunity to try this one!
APPEARANCE: pitch black beer, no head. Very sticky beer.
TASTE: whiskey, some spices, quite sweet, chocolate, mocha.
TASTE: whiskey again, some chili there as well, coffee bitterness, sweetness as the regular Hunahpu. For me, this was a beer in perfect balance! Nice alcohol warming feeling.",4.5,0.9637
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"20/V/14 - 75cl bottle @ De Hopduvel (Gent) - BB: n/a, bottled: 3/VIII/2011, blue wax (2014-512) Thanks to Bobochamp for sharing the bottle!


Clear dark brown to black beer, no head. Aroma: lots of vanilla, sweet, some caramel, sugary, molasses. MF: no carbon, full body. Taste: sweet start, lots and lots of chocolate, caramel, vanilla, sugary, little fruity, red forest fruits, jam. Aftertaste: bit sugary, mocha, dark chocolate, bitter touch, vanilla, caramel, crème brûlée, slightly sour, acidic touch. Amazing beer!",4.5,0.9097
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"A- pours an inky black color with very little, tan head

S- chocolate, roasted malt, whiskey, deep roasted favors

T- smoke, chocolate, boozy, hints of vanilla, light bitterness

M- thick bodied and sticky with very little carbonation.

D- this is definitely a sipper and very complex. I enjoyed it but probably couldn’t drink a whole beer.",3.9,0.418
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"Thanks Bobochamp! Oily black colour, almost no foam. Very complex aroma of roasted malts, coffee, chocolate and bourbon with a lot of spices (chili, cinnamon). Good and well balanced stout!",4.2,0.8062
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"Big thanx to Bobochamps for the taster ! 

Pours black, smell is oak , whiskey , chili . 
Taste is full , chili ( much chili yet not too much, still very balanced ) , very intense chocolat ( yet again , not over the top and just pure awesome ) . Bitter, full, complex . Véry nice !",4.7,0.6893
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"Sample thanks to Bobochamp. Sweet chocolate aroma. Chocolate bitterness. Sweet chocolate taste, bit allcoholic.",3.6,0.7351
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"75cl, Bottled on 8/2011 (blue wax), no mention of ABV, as Hunahpu’s Imperial Stout (aged in Whiskey Barrels), exclusive American brew, with cinnamon and chili peppers, thx alot to Secret Santa!, very complex Stout, roasted/alcoholic/woody and slightly fruity/spicy/sweet, yet not too heavy, very balanced, cloudy, small head, World class!, yet very expensive!, ’This sample aged very well... This IS craft beer! If I just got to try the Apple Brandy Edition...’",4.4,0.7929
Cigar City Hunahpu's Imperial Stout - Stranahan's Whiskey Barrel Aged,"750ml bottle, blue waxed, from the 2011 release. finally found a good reason to crack this one open...board certification! pours massively dense, smooth, and silky as only Hunahpu’s does, with a rich, rusty red head that leaves thick, oily sheets of lace. aroma is classic Hunahpu’s, heavy dark chocolate, cinnamon, cold coffee, vanilla, peppers, and dense roast with a beautiful twist of toasted oak, dark fruits, coconut, and smoky whiskey notes that emerge as it warms. flavor is truly masterful with smooth, rich dark chocolate, Mexican coffee, cinnamon rolls, nutmeg, and roasted malts backed by smooth vanilla, wickedly subtle pepper heat, and ash with perfectly integrated touches of toasted coconut, oak, and dry whiskey with a touch of peat. palate is pure Hunahpu’s with over-the-top density, smooth carbonation, and a lingering finish of spices, whiskey, and subtle heat. overall, i put this just a hint behind the two brandy variations but it’s still one of the best brews I’ve ever tasted and gets a 5 from me.",5.0,0.9531
